Category ID	Category Name	Article Number	Article Title	Blocked from Publication	Article Tabs	RightToKnow.org.au Article Number query results	First RTK request status	RTK user	RTK query title	Appears on FOI disclosure log number of times	Article Last Updated Date	Article Under Review	Article Outdated
007	"Families"	007-17103155	Additional Child Care Subsidy (ACCS) (Grandparent) eligibility and applications 007-17103155	Blocked	6	0					02-08-2022		Active
007	"Families"	007-17103156	Processing Additional Child Care Subsidy (ACCS) (Grandparent) applications 007-17103156	Blocked	6	0					02-08-2022
02-08-2022		Active
007	"Families"	007-17103158	Additional Child Care Subsidy (ACCS) (Temporary Financial Hardship) eligibility and applications 007-17103158	Blocked	6	0					02-08-2022		Active
007	"Families"	007-17103160	Transition arrangements for Child Care Subsidy (CCS) and Additional Child Care Subsidy (ACCS) 007-17103160	Blocked	6	0					02-08-2022
02-08-2022		Active
007	"Families"	007-18041200	Transfer from Parenting Payment Single (PPS) to Parenting Payment Partnered (PPP) 007-18041200	Blocked	6	0					02-08-2022		Active
007	"Families"	007-18041300	Manual intervention due to large arrears, large debts and the provision of actual income by the Australian Taxation Office (ATO) 007-18041300	Blocked	5	0					02-08-2022		Active
007	"Families"	007-18041301	Manual intervention due to a manual or special adjustment in Family Tax Benefit (FTB) reconciliation 007-18041301	Blocked	4	0					02-08-2022		Active
007	"Families"	007-18041302	Transfer from Parenting Payment Partnered (PPP) to Parenting Payment Single (PPS) 007-18041302	Blocked	6	0					02-08-2022		Active
007	"Families"	007-18110804	Transferring debts from customers to child care services pre 2 July 2018  007-18110804	Blocked	2	0					02-08-2022		Active
007	"Families"	007-19012356	Manual intervention due to incorrect immunisation data or a multiple record impacting Family Tax Benefit (FTB) reconciliation 007-19012356	Blocked	4	0					02-08-2022		Active
007	"Families"	007-19022123	Reconciliation of Child Care Subsidy (CCS) 007-19022123	Blocked	5	0					02-08-2022		Active
007	"Families"	007-19022136	Customer enquires about Child Care Subsidy (CCS) reconciliation outcome 007-19022136	Blocked	5	0					02-08-2022		Active
007	"Families"	007-19022145	Manual intervention for Child Care Subsidy (CCS) reconciliation 007-19022145	Blocked	5	0					02-08-2022		Active
007	"Families"	007-19082022	Processing Parenting Payment (PP) claims 007-19082022	Blocked	5	0					02-08-2022		Active
007	"Families"	007-19121049	Manual intervention (MIV) due to blended family rules or death impacting Family Tax Benefit (FTB) reconciliation 007-19121049	Blocked	4	0					02-08-2022		Active
007	"Families"	007-19121057	Manual intervention due to manual rates, adjustments and forced manual Family Tax Benefit (FTB) reconciliation 007-19121057	Blocked	4	0					02-08-2022		Active
007	"Families"	007-21120113	Non New Claim Activities for Families and Child Care 007-21120113	Blocked	3	0					02-08-2022		Active
007	"Families"	007-01000000	Initial contact by families 007-01000000	Open	3	0							Active
007	"Families"	007-01010000	Initial contact by customers claiming payments for families 007-01010000	Open	3	0					22-06-2022		Active
007	"Families"	007-01010020	Initial contact for an early claim for family assistance and Parental Leave Pay (PPL) 007-01010020	Open	3	0							Active
007	"Families"	007-01010030	Initial contact by customers claiming Family Tax Benefit (FTB) as a lump sum for a previous year 007-01010030	Open	3	0					19-07-2022		Active
007	"Families"	007-01010040	Initial contact by customers claiming Dad and Partner Pay (DAP) 007-01010040	Open	3	0							Active
007	"Families"	007-01010050	Initial contact by customers claiming Double Orphan Pension (DOP) 007-01010050	Open	3	0							Active
007	"Families"	007-01010100	Claiming family assistance and Parental Leave Pay (PPL) for a newborn child 007-01010100	Open	3	0					09-08-2022		Active
007	"Families"	007-01030040	Claiming Family Tax Benefit (FTB) instalments for children in care other than a newborn or adopted child 007-01030040	Open	3	0							Active
007	"Families"	007-01030100	Claiming Parenting Payment (PP) 007-01030100	Open	3	0							Active
007	"Families"	007-01030110	Assisting Indigenous customers to claim family assistance and/or Paid Parental Leave scheme payments 007-01030110	Open	3	0							Active
007	"Families"	007-01040000	Receipt of claims, forms and documentation for family assistance 007-01040000	Open	3	1	"successful"	"tracy"	"Receipt of claims, forms and documentation for family assistance 007-01040000"		19-07-2022		Active
007	"Families"	007-01060000	Approved Care Organisations (ACO) 007-01060000	Open	3	0					09-08-2022		Active
007	"Families"	007-02010010	Claiming payments for children leaving care as part of the process of adoption or a surrogacy arrangement 007-02010010	Open	3	0							Active
007	"Families"	007-02010020	Checking the status of an early claim for family assistance and Paid Parental Leave scheme payments 007-02010020	Open	3	0							Active
007	"Families"	007-02010030	Changing claim choice for a newborn or adopted child 007-02010030	Open	3	0							Active
007	"Families"	007-02020080	Separated couples and eligibility for Family Tax Benefit (FTB) for a period before separation 007-02020080	Open	3	0					19-07-2022		Active
007	"Families"	007-02040000	Shared care eligibility for family assistance and Paid Parental Leave scheme payments 007-02040000	Open	3	0					19-07-2022		Active
007	"Families"	007-02040010	Customer advises care arrangements for Family Tax Benefit (FTB) 007-02040010	Open	3	0					19-07-2022		Active
007	"Families"	007-02040030	Alignment of Care processing for Family Tax Benefit (FTB) lump sum claims 007-02040030	Open	3	0					02-08-2022		Active
007	"Families"	007-02040040	Waiver of Family Tax Benefit (FTB) shared care enh1ment 007-02040040	Open	3	0					02-08-2022		Active
007	"Families"	007-02050000	Shared care for social security payments 007-02050000	Open	3	0					20-07-2022		Active
007	"Families"	007-02050010	Principal carer determination in shared care arrangements 007-02050010	Open	3	0					18-05-2022		Active
007	"Families"	007-02050020	'With child' rate of benefit for non-principal carers with shared care 007-02050020	Open	3	0							Active
007	"Families"	007-02060000	Rate of Parental Leave Pay (PPL) and Dad and Partner Pay (DAP) 007-02060000	Open	3	0					20-07-2022		Active
007	"Families"	007-02070000	Help for grandparents caring for children 007-02070000	Open	3	0					19-07-2022		Active
007	"Families"	007-02080000	Family assistance and Paid Parental Leave scheme customer/child going overseas 007-02080000	Open	3	0					02-08-2022		Active
007	"Families"	007-02080020	Double Orphan Pension (DOP) overseas absences 007-02080020	Open	3	0					22-06-2022		Active
007	"Families"	007-02080030	Changing Australian residence details for family assistance and Paid Parental Leave scheme customer/child 007-02080030	Open	3	0					22-06-2022		Active
007	"Families"	007-02220080	Cancellation, suspension and rejection codes for Parenting Payment (PP) 007-02220080	Open	3	0					17-08-2022		Active
007	"Families"	007-02240000	Assessment of income and assets for Parenting Payment (PP) 007-02240000	Open	3	0							Active
007	"Families"	007-02250000	Rates of Parenting Payment (PP) 007-02250000	Open	3	0					19-07-2022		Active
007	"Families"	007-02260000	Employment assistance for Family Tax Benefit (FTB), Child Care Subsidy (CCS) and Parenting Payment (PP) customers 007-02260000	Open	3	0					19-07-2022		Active
007	"Families"	007-03000000	Child Care Benefit (CCB) 007-03000000	Open	3	0					09-08-2022		Active
007	"Families"	007-03010030	Helping customers provide proof of a child's birth for family assistance, Child Care Subsidy (CCS) and Paid Parental Leave scheme claims 007-03010030	Open	3	0					04-05-2022		Active
007	"Families"	007-03020050	Completing the Details of your child's care arrangements (FA012) 007-03020050	Open	3	0					17-08-2022		Active
007	"Families"	007-03030000	Assessing Child Care Benefit (CCB) claims for approved care and registered care 007-03030000	Open	3	0							Active
007	"Families"	007-03030040	Recalculation of a Child Care Benefit (CCB) lump sum claim 007-03030040	Open	3	0							Active
007	"Families"	007-03030080	Using the Archiving and Culling Engine (ACE) to retrieve Child Care Benefit (CCB) information 007-03030080	Open	3	0					17-08-2022		Active
007	"Families"	007-03030090	Family assistance customer becomes partnered 007-03030090	Open	3	0					02-08-2022		Active
007	"Families"	007-03040000	Eligibility for Child Care Benefit (CCB) 007-03040000	Open	3	0							Active
007	"Families"	007-03040020	Eligible hours for Child Care Benefit (CCB) 007-03040020	Open	3	0							Active
007	"Families"	007-03060000	Child Care Benefit (CCB) rate 007-03060000	Open	3	0							Active
007	"Families"	007-03060050	Calculating the Child Care Benefit (CCB) percentage for approved care 007-03060050	Open	3	0							Active
007	"Families"	007-03080010	The Child Care Management System (CCMS) 007-03080010	Open	3	0							Active
007	"Families"	007-03080020	Customer queries Child Care Management System (CCMS) information 007-03080020	Open	3	0							Active
007	"Families"	007-03110020	Reconciliation of Child Care Rebate (CCR) 007-03110020	Open	3	0					09-08-2022		Active
007	"Families"	007-04040000	Parenting Payment (PP) letters 007-04040000	Open	3	0							Active
007	"Families"	007-04040010	Parenting Payment (PP) automatic letters 007-04040010	Open	3	0							Active
007	"Families"	007-04040020	Parenting Payment (PP) online advices 007-04040020	Open	3	0							Active
007	"Families"	007-04060000	Eligibility for Stillborn Baby Payment (SBP) 007-04060000	Open	3	0					18-05-2022		Active
007	"Families"	007-04070000	Death of a Double Orphan Pension (DOP) child 007-04070000	Open	3	0							Active
007	"Families"	007-04080000	Reviewing mutual obligation requirements for the principal carer of a dependent child 007-04080000	Open	3	0					19-07-2022		Active
007	"Families"	007-04080010	Principal carer of a dependent child fails to attend compulsory participation interview 007-04080010	Open	3	0							Active
007	"Families"	007-04080020	The principal carer of a dependent child is unable to meet their agreed activities 007-04080020	Open	3	0					19-07-2022		Active
007	"Families"	007-04080030	Conducting a Parenting Payment Single (PPS) Compulsory Participation Interview 007-04080030	Open	3	0					19-07-2022		Active
007	"Families"	007-05000000	Dad and Partner Pay (DAP) 007-05000000	Open	3	0							Active
007	"Families"	007-05010000	Claiming Dad and Partner Pay (DAP) 007-05010000	Open	3	0							Active
007	"Families"	007-05020000	Assessing Dad and Partner Pay (DAP) claims 007-05020000	Open	3	0					22-06-2022		Active
007	"Families"	007-05020010	Processing Dad and Partner Pay (DAP) claims 007-05020010	Open	3	0					02-08-2022		Active
007	"Families"	007-05020020	Residence assessment for customers claiming Family Tax Benefit (FTB), Parental Leave Pay (PPL) and Dad and Partner Pay (DAP) 007-05020020	Open	3	0					17-08-2022		Active
007	"Families"	007-05020030	Paid Parental Leave scheme Work Test 007-05020030	Open	3	0					09-08-2022		Active
007	"Families"	007-05020040	Payability and delivery of Dad and Partner Pay (DAP) 007-05020040	Open	3	0							Active
007	"Families"	007-05020050	Not effective, rejection or withdrawal of claim for Dad and Partner Pay (DAP) 007-05020050	Open	3	0					26-05-2022		Active
007	"Families"	007-05020060	Rejection and not effective codes for Dad and Partner Pay (DAP) 007-05020060	Open	3	0							Active
007	"Families"	007-05030000	Eligibility for Dad and Partner Pay (DAP) 007-05030000	Open	3	0					02-08-2022		Active
007	"Families"	007-05040000	Reassessments for Parental Leave Pay (PPL) 007-05040000	Open	3	0							Active
007	"Families"	007-05040010	Employer notifies a change in circumstances for Parental Leave Pay (PPL) 007-05040010	Open	3	0					10-05-2022		Active
007	"Families"	007-05040020	Customer notifies a change of circumstances for Parental Leave Pay (PPL) 007-05040020	Open	3	0					02-08-2022		Active
007	"Families"	007-05040030	Change of circumstances for Dad and Partner Pay (DAP) 007-05040030	Open	3	0					09-08-2022		Active
007	"Families"	007-05040040	Parental Leave Pay (PPL) customer returns to work 007-05040040	Open	3	0							Active
007	"Families"	007-06000000	Double Orphan Pension (DOP) 007-06000000	Open	3	0							Active
007	"Families"	007-06010000	Claiming Double Orphan Pension (DOP) 007-06010000	Open	3	0							Active
007	"Families"	007-06010010	Eligibility and coding claims for Double Orphan Pension (DOP) 007-06010010	Open	3	0							Active
007	"Families"	007-06010020	Double Orphan Pension (DOP) savings provisions and precluding payments 007-06010020	Open	3	0							Active
007	"Families"	007-06010030	Calculating the additional Double Orphan Pension (DOP) component 007-06010030	Open	3	0							Active
007	"Families"	007-06010040	Double Orphan Pension (DOP) claims made by Approved Care Organisations (ACOs) 007-06010040	Open	3	0							Active
007	"Families"	007-06020000	Cancellations, restorations and rejection codes for Double Orphan Pension (DOP) 007-06020000	Open	3	0							Active
007	"Families"	007-06020020	Cancellation of Double Orphan Pension (DOP) 007-06020020	Open	3	0					09-08-2022		Active
007	"Families"	007-06020030	Restoration of Double Orphan Pension (DOP) 007-06020030	Open	3	0					20-07-2022		Active
007	"Families"	007-06030000	Double Orphan Pension (DOP) reassessments and reviews 007-06030000	Open	3	0							Active
